uuid,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция,Год Постройки,Год Ввода в Эксплуатацию,Этажей в Доме,Общая Площадь Дома,Материал Перекрытий,Материал Стен,Газ,Район,Почтовый Индекс,Широта,Долгота,Цена за квадрат
f1240f39-2822-4bd2-98e0-b4c669f13195,84,3,3,1,1853,2016.0,2016.0,5.0,4262.8,1,3,3,6,420125.0,55.807779,49.266081,147024
b0ab1690-e6e9-4326-9060-1dc11c7c2195,49,1,1,2,1818,2014.0,2014.0,10.0,16367.1,1,3,3,5,420141.0,55.759532,49.247207,146735
62e0bbf8-9db1-4639-a465-863cd54f0e64,83,3,8,2,1668,1995.0,1995.0,14.0,4833.9,0,2,2,5,420110.0,55.752764,49.202336,140794
4f09810c-e2c5-45f2-b48b-48f24dc7ae02,43,2,1,2,1609,1962.0,1962.0,5.0,1557.1,1,3,3,1,420112.0,55.783134,49.103396,144186
18e9c673-3a2c-4808-b8d2-7fc2f0c7c0e9,73,2,6,1,1373,2006.0,2006.0,10.0,20009.7,6,3,3,6,420088.0,55.809029,49.202633,150000
9a6ada81-3e38-4b65-a8e7-d6f3d4dc98a9,25,1,1,2,1372,1978.0,1978.0,5.0,3597.66,0,2,3,4,420057.0,55.840679,49.090208,144000
a0bd168c-1f1b-4280-805a-deed1bf3f1a5,74,3,1,0,1864,1957.0,1957.0,5.0,7158.9,1,3,3,3,420080.0,55.832925,49.081073,148649
ba481374-0a84-4766-b649-6b3380870213,37,2,2,2,1401,1971.0,1971.0,5.0,3840.3,0,2,3,5,420101.0,55.753894,49.181666,143243
7f33b658-d6b3-468f-8a2c-a1df44fb0bd8,34,2,11,2,1609,1985.0,1985.0,12.0,6215.795935044526,1,2,2,4,420103.0,55.828035,49.121919,148688
77dcb572-98df-4598-8338-63f049b307d0,58,2,2,2,1862,1999.0,1999.0,9.0,19256.55,0,2,3,6,420100.0,55.777029,49.232448,147749
6fda523e-1a55-41dc-ba23-3bccd612df9f,32,1,2,0,1903,1964.0,1964.0,5.0,4645.9,1,3,3,3,420039.0,55.83661,49.068307,141270
e2171e6d-8aef-4226-8174-8abe1b2dc7f8,35,1,2,3,1546,1976.0,1976.0,5.0,6215.795935044526,1,3,1,2,420030.0,55.800347,49.059513,143391
29e23b8b-7a0f-43a7-b6b8-dea68d5753e1,50,1,5,1,1609,2011.0,2012.0,16.0,10807.6,1,3,2,5,420054.0,55.745868,49.139768,142570
c920c10b-6cb3-4b6d-b87f-e28ec1cd15ec,74,2,20,3,1578,2015.0,2015.0,23.0,59719.2,0,2,2,5,420011.0,55.731115,49.175342,147297
ec08952a-f41a-41af-830a-04758449ce7c,30,1,5,2,1433,2019.0,2019.0,20.0,14816.6,4,6,2,2,420076.0,55.8576649,48.90407724190926,145763
dc049265-55e3-46b2-8060-a56d28b4baf2,44,2,3,2,1785,1959.0,1959.0,5.0,3176.8,1,3,3,3,420034.0,55.823889,49.085771,147392
573701d8-9052-4e09-ba75-e037e4262b18,47,2,2,2,1678,1970.0,1970.0,5.0,5676.8,0,2,3,2,420034.0,55.820035,49.081989,147122
bc5da4dd-0feb-4738-ac26-898ecef2a15f,35,1,1,0,1882,1942.0,1942.0,3.0,1084.2,1,3,3,3,420080.0,55.834735,49.082842,142422
bd0aa1b1-a9f9-402d-b4b5-5259ee4432f9,75,3,4,2,1818,2004.0,2004.0,9.0,5463.0,1,3,3,6,420073.0,55.781271,49.16953,143909
93c84879-a364-462b-a756-b6fef1f36c06,102,3,6,1,1547,2007.0,2008.0,10.0,27753.4,0,2,3,5,420011.0,55.731647,49.179016,146078
dbe4bf17-1e95-4250-9b84-cc68d65bf04c,45,2,1,1,1699,1964.0,1964.0,5.0,4802.1,1,3,1,2,420032.0,55.8092298,49.0811772497672,143488
1a39f746-6cb7-46a1-b399-8a909a99fcaf,48,2,4,2,1731,1962.0,1962.0,5.0,5502.8,0,2,3,4,420044.0,55.83613,49.096865,147368
b6981d81-4abc-4fcf-b64e-ec7ee0d05cba,90,4,4,2,1799,1995.0,1995.0,10.0,7534.6,1,7,3,6,420140.0,55.769666,49.236355,145251
ec51ae03-7680-4a9b-89ff-19894c87a6a7,44,2,1,1,1632,1973.0,1973.0,5.0,3994.7,1,2,3,5,420110.0,55.755951,49.204366,140590
11528ddc-999b-4551-89cf-9569af2fad55,49,2,1,1,1608,2021.0,2021.0,8.0,22944.6,1,3,1,0,420036.0,55.85176545,49.0621238856684,147844
757c4d7f-a57e-4b5b-854d-52a8efdf7247,63,3,6,2,1910,1998.0,1998.0,9.0,14009.91,0,2,3,6,420100.0,55.781985,49.223267,141270
adc4b456-5568-42e8-a89d-6822c30d048b,62,2,12,1,1680,1988.0,1988.0,14.0,5049.5,2,2,2,3,420102.0,55.824698,49.06855,141026
0ef6d949-a657-4dd0-a7df-f28f2339c4d1,102,3,14,0,1815,2023.0,2023.0,23.0,6215.795935044526,1,2,2,5,420059.0,55.752259,49.167651,146387
5b7f1383-0e03-47c5-b7ac-c3e5eecc3e5a,186,5,4,1,1535,2001.0,2001.0,5.0,6215.795935044526,2,3,3,1,420012.0,55.786151,49.142652,144796
2d73ae81-3f93-4a68-9984-c397a76b77c7,45,2,2,1,1717,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.749962,49.208588,145111
137eb7c2-98a5-4d04-a080-fa136118f6ae,41,2,4,0,1908,1968.0,1968.0,5.0,2959.5,0,2,3,6,420061.0,55.804122,49.182277,142506
13539774-6613-4829-a09d-3c25ca615fb5,30,2,6,0,1910,1975.0,1975.0,9.0,3852.0,0,2,2,1,420108.0,55.770755,49.09532,140000
c7c0a200-7f64-4447-8d08-443df5f9705a,32,1,5,2,1609,1965.0,1965.0,5.0,3445.1,1,3,3,6,420073.0,55.781018,49.17059,145312
42cfcc26-def1-4f04-a753-1900ea97f66b,18,1,5,1,1844,1978.0,1978.0,5.0,3836.0,1,3,3,6,420056.0,55.834633,49.202686,141667
8457b563-5e56-415c-910d-085f13ccef68,58,2,8,0,1401,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.738201,49.149282,147109
3bdc7619-7fe0-4b3a-a05b-3752437ca712,50,2,9,3,1497,1985.0,1985.0,9.0,18126.5,1,2,3,5,420141.0,55.755571,49.240002,142857
72a158e7-d958-4fcb-9f65-cc0df8ee833a,46,2,2,2,1731,1963.0,1963.0,5.0,3948.9,1,7,3,3,420080.0,55.828809,49.085618,140217
88e7adb0-9dac-4e36-90e1-74a4d152ae03,55,2,12,0,1546,2021.0,2022.0,19.0,13368.6,1,3,2,6,420125.0,55.7875467,49.25357903980995,144647
04e9e1f7-ffc9-4753-9323-de2f09906814,73,3,11,1,1547,2019.0,2019.0,20.0,16740.5,1,4,2,6,420083.0,55.802731,49.2392071,147260
79448079-bf26-4cb5-b34a-d35170166d18,51,2,7,0,1372,1988.0,1988.0,9.0,11150.8,1,7,3,6,420140.0,55.770183,49.230849,141815
9527d8df-7c4d-4652-8162-91f3a9a9de63,41,2,5,3,1517,1973.0,1973.0,5.0,6215.795935044526,1,3,1,1,420105.0,55.768096,49.165308,140148
8ec9fcff-a81f-49a7-ab9d-3803561d7f0d,13,1,2,2,1517,1967.0,1967.0,5.0,4335.5,1,3,3,3,420091.0,55.870723,49.016232,150000
eb34661a-07a2-4b98-a32d-8dbf689af996,55,2,10,2,1731,1981.0,1981.0,14.0,5080.8,1,3,3,3,420102.0,55.828986,49.062989,148352
1fc4b6d8-7f13-4d7c-9548-d57ae249076f,53,2,2,2,1578,1998.0,1998.0,9.0,13049.15,0,2,3,6,420100.0,55.777778,49.223051,142586
edd6a7ae-b072-4a0a-b25b-ab6ec2b0a3e9,74,2,7,1,1608,2000.0,2000.0,17.0,91887.56,1,4,2,6,420140.0,55.763807,49.220608,141949
6336bfd2-7a10-4d88-835b-3ca68d418e7f,34,1,9,2,1372,2010.0,2011.0,10.0,13082.8,1,3,3,6,420140.0,55.772836,49.241907,149275
b5424373-805b-4c30-ab8f-ff6e711b3ff0,73,3,20,0,1579,2022.0,2022.0,25.0,6215.795935044526,1,6,2,5,420011.0,55.722872,49.184684,146849
fdd68534-240b-47e4-9606-0d224b62c66d,68,2,2,2,1716,2012.0,2012.0,10.0,34324.21,0,2,3,6,420140.0,55.760504,49.23676,142222
54275d04-d6c3-4e10-ae7b-7fe1f13b431e,45,2,2,2,1373,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.744075,49.270671,145374
e2c96e66-cefa-46b0-9594-266338f70ce9,56,2,12,2,1548,2001.0,2001.0,14.0,5624.7,1,3,2,5,420138.0,55.744875,49.201761,144625
6de8c7dd-2be8-4e2f-aea3-f9189c7b565c,52,2,2,0,1680,2021.0,2021.0,20.0,6215.795935044526,1,2,2,5,420064.0,55.68124,49.200746,146845
fcaa3e2b-fc16-446b-83cd-2d584ee1749e,67,3,5,2,1882,1992.0,1992.0,9.0,13735.0,1,8,3,5,420138.0,55.746689,49.212855,142216
d85c96b3-803f-4445-b01f-a326ef4078f9,82,4,5,1,1729,1994.0,1994.0,10.0,8495.7,1,2,3,4,420103.0,55.824294,49.124246,145510
b1770b2a-21a9-4737-9527-7d8518936990,37,2,5,1,1729,1957.0,1957.0,5.0,4853.9,0,2,3,4,420057.0,55.83756,49.090226,147849
b5e1bb32-96fc-4f92-b4d9-757ed70ff258,46,2,4,2,1608,1972.0,1972.0,5.0,3641.68,1,7,3,3,420066.0,55.825446,49.104528,145652
e72f0af2-0fd3-4c68-9d15-8f915b3d0bd3,114,3,4,2,1547,2001.0,2001.0,6.0,6215.795935044526,1,3,1,1,420021.0,55.77914,49.106917,140351
097a9b94-e216-499b-afc2-7a91c612b7dc,47,1,13,2,1578,2003.0,2003.0,16.0,6648.7,1,7,3,6,420100.0,55.790868,49.226132,147679
df194865-5228-4c7a-a302-3dd3098275a1,45,2,4,1,1637,1960.0,1960.0,5.0,5143.43,1,3,3,6,420029.0,55.807643,49.188035,146667
50deb941-ead4-4093-aac2-8e3d7a62027c,42,1,4,0,1433,2015.0,2015.0,5.0,6215.795935044526,1,3,1,2,420079.0,55.801657,48.96872,140476
03daaa87-c859-40e0-a621-db95c0431a3d,45,2,2,2,1665,1959.0,1959.0,5.0,3176.8,1,3,3,3,420034.0,55.823889,49.085771,142222
a2eb29b5-9888-447e-bfa8-404690c370b0,49,2,3,2,1497,1983.0,1983.0,9.0,3303.8,1,2,3,5,420141.0,55.75748,49.238484,146516
afad9d68-4833-4010-a718-9784ce93867a,34,1,4,2,1435,1999.0,1999.0,10.0,3527.12,0,2,3,6,420100.0,55.778674,49.228342,144118
6f9a52c1-d645-4674-b2e9-7a008ce71aa8,40,1,4,2,1373,1988.0,1988.0,14.0,6046.3,1,3,3,3,420033.0,55.827095,49.058085,147500
d3b53f6c-022d-481a-8930-cec718a89322,43,1,7,1,1372,2011.0,2011.0,16.0,45820.4,0,2,2,5,420011.0,55.730639,49.169215,148837
70920723-c82d-42e6-b549-5ec4a0323908,25,1,3,2,1496,1989.0,1989.0,9.0,12763.53,1,2,3,4,420132.0,55.836474,49.137603,149606
7fadeb38-dcdb-45d3-a409-df4b1fe35514,88,3,2,2,1680,2016.0,2010.0,16.0,35206.7,0,2,2,5,420011.0,55.732636,49.173096,149543
b67b93ab-de78-4a40-881f-d4bda48135ee,43,2,4,3,1608,1958.0,1958.0,5.0,3665.4,0,2,3,4,420094.0,55.840179,49.100234,142691
51db1190-36cb-41ed-bd4c-de928cba4352,49,2,2,1,1610,1976.0,1976.0,9.0,14260.9,1,7,3,5,420110.0,55.752136,49.210008,148073
43f6c462-8e33-41db-957b-792554b0e893,44,2,3,1,1633,1959.0,1959.0,4.0,1359.3,1,3,1,2,420102.0,55.8203991,49.0604299,140732
c2e4648d-4604-4ae9-ad2b-d651a775f75b,66,3,5,3,1518,1976.0,1976.0,9.0,11947.3,1,7,3,4,420126.0,55.831337,49.131594,148485
383adc2a-1ebb-4a18-a300-82812a699225,18,1,4,2,1608,1982.0,1982.0,5.0,5550.02,1,2,3,0,420127.0,55.861636,49.101087,140110
63ee4c32-eb5d-4a8a-a7f9-1f79e4a94423,48,1,13,1,1681,2003.0,2003.0,16.0,6648.7,1,7,3,6,420100.0,55.790868,49.226132,141667
bb71f5e9-8900-4249-b0e5-50b496abb955,37,1,10,2,1372,1999.0,1999.0,10.0,15468.06,0,2,3,6,420100.0,55.782962,49.234307,147059
8f74bdf4-b54d-4245-ae5e-98d0303c79f9,21,1,3,2,1911,1936.0,1935.0,4.0,4618.02,0,3,3,0,420036.0,55.85342,49.076958,141546
ffd999ea-92e7-421b-9b51-64a7d1f7df46,34,1,4,2,1633,1963.0,1963.0,5.0,5223.9,0,2,3,4,420094.0,55.839112,49.097961,142985
bfd8bd6c-1607-446c-b61c-e08a5ce93c07,50,2,3,2,1731,1992.0,1992.0,9.0,8356.0,0,2,3,4,420136.0,55.836575,49.125189,146627
89500f76-1f4d-47d6-bf5d-781c185bfbfa,53,2,1,0,1480,2023.0,2023.0,19.0,1800.0,1,3,1,6,420088.0,55.8019,49.195841,144468
a91e118f-21ba-48db-a006-692bee9ef8dc,25,1,2,0,1881,1960.0,1960.0,5.0,3316.81,1,3,3,1,420021.0,55.771413,49.103602,144000
d2631de7-a16c-4b6c-bfca-93574fd68801,33,1,8,2,1578,1968.0,1968.0,9.0,3532.9,1,3,3,3,420039.0,55.832662,49.063259,148649
ab089fee-6786-4327-a02b-a8f5631128be,38,1,1,2,1853,1991.0,1991.0,10.0,2073.1,1,8,3,5,420139.0,55.741632,49.218811,148303
c705f283-c154-43f1-9614-72897289019b,78,3,4,2,1701,1957.0,1957.0,5.0,5457.0,1,3,3,1,420045.0,55.791724,49.163493,141388
d76e8452-7568-4769-9741-f59409201162,37,1,5,1,1608,1957.0,1957.0,5.0,5205.0,1,3,3,3,420039.0,55.835948,49.07367,144022
6ef825ee-2723-4362-8b7c-2827578bc8bc,80,3,5,1,1608,2016.0,2016.0,21.0,13454.5,0,2,2,5,420141.0,55.755343,49.225602,145522
121d7473-5d17-456a-9d55-bcda8550b2ca,32,1,1,2,1435,1964.0,1964.0,5.0,5359.9,1,3,3,2,420102.0,55.817203,49.061741,148734
755f0242-34ff-4765-a564-feea0a204901,80,3,3,0,1630,2021.0,2022.0,16.0,6215.795935044526,1,7,2,5,420138.0,55.737051,49.199255,142500
acbff857-12db-4c8f-beb3-7f27aeab5d89,56,2,3,0,1519,1956.0,1956.0,6.0,5346.0,1,3,3,3,420080.0,55.832975,49.083947,140288
6364208d-cc87-4fa9-a0ec-b459573ff35b,60,3,4,1,1818,1984.0,1984.0,9.0,9673.2,1,3,3,6,420071.0,55.861696,49.219054,150000
97772fe0-66a4-47f1-abf7-6ba076c207c8,110,3,2,1,1547,2006.0,2007.0,10.0,7315.9,1,3,2,1,420043.0,55.779687,49.14877,142197
a77fae2a-6fd0-44a4-82f1-a5d233a11c57,55,2,4,1,1579,1997.0,1997.0,9.0,11933.2,0,2,3,6,420100.0,55.776517,49.224363,149890
0abf7571-2774-4985-b4a2-ca3db30d3ff9,51,2,21,0,1479,2022.0,2022.0,25.0,6215.795935044526,1,3,2,5,420011.0,55.722507,49.183516,147059
6192d760-0e7e-42af-8aa6-4b10dd14073f,64,3,3,2,1686,1991.0,1991.0,9.0,12468.3,1,3,3,6,420088.0,55.809803,49.199524,146226
fcc6eea8-73aa-466e-aea6-52de0b644c8f,61,2,5,1,1843,1957.0,1957.0,5.0,7158.9,1,3,3,3,420080.0,55.832925,49.081073,145663
37c20357-7a3d-4ed9-8d38-5e498fbf0cac,41,2,5,2,1679,1975.0,1975.0,6.0,4017.1,1,3,3,6,420073.0,55.783868,49.175521,147420
9ef08c83-d4a4-47c2-b0a1-d0c2479734bf,51,2,10,2,1756,1997.0,1997.0,10.0,12708.4,1,2,3,4,420132.0,55.838309,49.134684,145098
75c59b4b-0105-4720-97d9-19d173929a74,64,3,8,2,1911,1987.0,1987.0,9.0,4455.6,1,7,3,6,420071.0,55.868763,49.220141,148031
56ccd002-38c2-4d03-9734-da42e9feaa64,38,1,8,2,1499,1999.0,1999.0,10.0,3527.12,0,2,3,6,420100.0,55.778674,49.228342,147792
25a7b1ec-ae93-46ee-abaf-869509717556,111,3,2,3,1400,2003.0,2006.0,9.0,17845.4,0,2,3,4,421001.0,55.821805,49.149704,148542
b8e9189f-6ad8-45ca-9c54-969f28282ac1,44,2,2,0,1906,1969.0,1969.0,5.0,11029.22,0,2,3,1,420097.0,55.78645,49.155651,147727
34271f32-4ade-4d9e-b0a2-d0fbf75a142c,18,1,2,1,1434,1952.0,1952.0,7.0,12402.5,1,3,3,0,420036.0,55.853728,49.083309,150000
a1341d9a-ef9f-4c40-961e-550ab97faff7,57,2,14,1,1401,1984.0,1984.0,14.0,5612.8,1,3,3,3,420102.0,55.829289,49.063178,139576
a962fa83-959f-4cfe-8328-1d5e8e156dc2,50,2,6,1,1394,2004.0,2004.0,16.0,6783.2,1,7,3,6,420100.0,55.788186,49.222764,141584
e158fc95-dd5f-439a-8092-d417e02da3e0,74,2,3,1,1909,2004.0,2004.0,10.0,9504.3,1,3,3,6,420140.0,55.771494,49.227731,146900
d4ec35ef-3e9a-4a1e-9f78-3cbf49dd84cb,44,2,3,1,1373,1964.0,1964.0,5.0,2730.3,1,3,3,6,420097.0,55.778806,49.169098,141573
370ff784-60ee-498d-b459-808fe50e2e7e,72,3,1,1,1666,2001.0,2001.0,7.0,5850.35,1,7,3,6,420025.0,55.789826,49.223644,140278
2f2335ce-9e93-4cf2-8a12-5509fd9d826d,34,1,2,0,1844,1973.0,1973.0,5.0,4664.85,0,2,3,4,420103.0,55.831883,49.123895,141176
a194877c-a212-49e3-ab57-fd1b059a47e8,44,2,3,1,1546,1973.0,1973.0,5.0,4621.5,1,7,3,5,420110.0,55.756639,49.205283,146396
e3a71d7c-b07a-48ee-9146-d721a0238852,81,4,10,2,1671,1994.0,1994.0,10.0,8971.8,0,2,3,4,420126.0,55.822852,49.130624,145679
07f474dc-81da-44d4-a009-3ab6aa850068,41,1,9,2,1787,2009.0,2010.0,10.0,6215.795935044525,1,7,1,0,420127.0,55.863995,49.100611,140931
962f8184-797b-4231-8494-fff500fcfae9,32,1,2,1,1396,1975.0,1975.0,5.0,2900.4,1,2,3,6,420071.0,55.858655,49.223905,142812
e1a1a0f2-bc24-429d-b066-6901e8d2fe0e,47,2,1,0,1680,2020.0,2020.0,19.0,6215.795935044526,1,2,2,6,420083.0,55.802163,49.237442,150000
6fbe90a9-8fd8-498b-a92d-b8c7a16f9184,33,1,3,2,1389,1984.0,1984.0,9.0,8213.46,1,2,3,0,420127.0,55.864566,49.097494,139640
b3416b2e-4e97-4d60-90ae-3da017242485,47,2,5,2,1789,1971.0,1971.0,5.0,3915.8,1,7,3,3,420066.0,55.821977,49.099757,142553
af735f5b-a835-4d6a-b1cf-e64758a2d458,22,2,2,2,1610,1960.0,1960.0,3.0,2391.18,1,3,3,6,420087.0,55.76722,49.181154,148604
9248f06c-c9e7-468d-873c-eb8538f2777a,48,2,3,1,1390,1964.0,1964.0,5.0,4005.2,1,3,3,3,420080.0,55.83117,49.081171,144792
ee66599a-cb05-4ffa-95c8-8660559f8b00,73,3,10,0,1434,2023.0,2023.0,20.0,6215.795935044526,1,4,2,6,420075.0,55.870587,49.231352,143836
ede60f7e-6142-46fb-9c77-b156e493ec82,47,2,4,2,1911,1973.0,1973.0,5.0,5646.4,0,2,3,4,420103.0,55.831873,49.126366,144352
6dda8a2c-345f-4867-83dc-7ba438b2ae7a,57,2,11,2,1379,1980.0,1980.0,14.0,5198.6,1,3,3,3,420066.0,55.819252,49.099281,139965
d9132e25-f8d2-408b-b99d-85b1c2cdc0b1,47,2,6,2,1907,1991.0,1991.0,9.0,6215.795935044526,1,3,1,1,420105.0,55.76993,49.16776,145610
74aafb55-0cd3-4b6c-aaf4-0a712a883bbe,44,2,2,3,1403,1959.0,1959.0,5.0,4912.8,0,2,3,4,420044.0,55.83931,49.094448,150000
9961f3d7-463e-4589-a93e-e6eba3ffb1c5,42,2,8,0,1665,1980.0,1980.0,9.0,3245.2,1,7,3,5,420139.0,55.751837,49.220437,141844
9703c7e8-0aaf-4f3a-83f1-9c08cbfc1729,66,3,9,1,1846,1994.0,1994.0,9.0,8652.0,1,8,3,5,420138.0,55.738247,49.200854,142424
37c16200-b109-4633-9a3b-aa9c73148fa7,31,1,1,2,1701,1960.0,1960.0,5.0,4422.52,1,3,3,3,420057.0,55.840467,49.086256,143910
49d3ccdb-abff-4363-a6d9-3905bebd274a,45,2,2,2,1479,1998.0,1998.0,9.0,6215.795935044526,1,3,3,5,420087.0,55.744075,49.270671,142952
458492f8-7b14-49c4-9a74-ad5fd20b085e,60,2,5,0,1633,2021.0,2021.0,20.0,6215.795935044526,1,2,2,5,420064.0,55.68124,49.200746,145000
cbea7c6d-df36-4bf9-a5de-5c016fe25901,47,2,6,2,1835,1972.0,1972.0,9.0,19273.7,1,2,3,4,420044.0,55.829891,49.092876,144068
62941a29-84da-476d-ae4a-79cfe8fc7216,54,2,4,2,1911,1978.0,1978.0,9.0,7712.5,1,8,3,5,420139.0,55.744541,49.22456,148148
52f5dcc8-2fb9-42d5-9fa6-0dbb8a81f3d8,59,3,23,0,1619,2022.0,2022.0,25.0,6215.795935044526,1,6,2,5,420011.0,55.722872,49.184684,139714
30b421dd-b21c-4550-8856-1da48288e891,32,1,4,2,1759,1958.0,1958.0,5.0,5253.6,0,2,3,4,420057.0,55.843207,49.095248,148418
f7e9e9c5-8a04-4b9b-9e08-60ba35a08422,21,1,1,1,1385,2011.0,2011.0,18.0,22815.5,1,3,2,6,420100.0,55.78117,49.239625,139524
a887e967-f854-420a-a17e-bbcec5f9d46c,43,2,12,0,1408,2021.0,2022.0,19.0,6215.795935044526,1,0,2,5,420064.0,55.680235,49.201707,143519
10d6d519-9125-4eef-ba0a-738f437060db,56,2,3,0,1434,2022.0,2022.0,9.0,6215.795935044526,1,3,1,6,420025.0,55.806064,49.231468,149821
abe0c275-fec3-4162-a963-ece43d1d7f77,60,3,6,0,1396,2022.0,2022.0,9.0,6215.795935044526,1,3,1,6,420025.0,55.806064,49.231468,146667
2d8716de-865e-4b0b-80df-48c8536a6afb,46,2,5,2,1535,1973.0,1973.0,5.0,5442.0,0,2,3,4,420094.0,55.834087,49.123132,147186
f7665b30-b1d1-42db-90b3-178f63c8fd91,62,2,5,1,1579,1997.0,1997.0,12.0,7156.44,0,2,2,6,420100.0,55.777748,49.221515,145161
a19862dc-34ca-4303-be07-c1be44a67aff,64,3,5,2,1911,1972.0,1972.0,9.0,13204.08,1,3,3,1,420107.0,55.771732,49.136283,148438
b3696a0e-e238-4619-ade1-6838c2b3f015,36,1,2,2,1372,2013.0,2013.0,18.0,6215.795935044526,1,3,1,5,420011.0,55.72783,49.186193,145604
b4761b4f-0b23-4d7f-a873-5897146cce4b,30,1,2,0,1853,1964.0,1964.0,5.0,1724.7,1,3,3,6,420074.0,55.80608,49.175971,149007
0487d8e4-a1f9-433e-b925-42ec5cfc5337,31,1,5,0,1731,1974.0,1974.0,5.0,7185.0,1,8,3,6,420087.0,55.763376,49.173015,144662
f6cfabab-1b18-40db-b8de-7792a64afd8f,50,2,6,0,1812,1981.0,1981.0,9.0,10156.9,1,8,3,5,420139.0,55.743076,49.222081,146000
004ab4f1-93bf-47c2-a67a-c59be0428603,42,1,2,2,1398,1986.0,1986.0,9.0,13115.8,0,2,3,5,420101.0,55.75517,49.189562,148113
687147b6-cc02-419f-a291-09664d93f305,44,1,4,1,1373,2010.0,2010.0,10.0,6215.795935044526,1,3,3,6,420088.0,55.805422,49.210008,150000
634cd9cf-83c6-43f0-8530-31c77eff9501,43,2,3,0,1546,1966.0,1966.0,5.0,2932.3,0,2,3,1,420021.0,55.77711,49.110456,144676
c7f684a0-f262-4021-86ee-b50211aec9b2,52,2,3,0,1817,1998.0,1998.0,9.0,12227.36,0,2,3,6,420100.0,55.779722,49.22289,140385
198d3074-6d11-4f05-ac04-e99fd47754e4,85,2,8,1,1535,2001.0,2001.0,9.0,28018.4,4,3,1,6,420045.0,55.7929703,49.18237873118422,140000
f7ec1698-4286-4868-aac3-dda157b2a8dc,45,2,4,1,1546,1961.0,1961.0,5.0,3255.8,1,3,3,3,420039.0,55.840396,49.080228,146971
5b2a6e2a-62d1-4269-ab9b-317e35e57ac6,43,2,3,2,1761,1965.0,1965.0,5.0,5389.8,1,7,3,2,420102.0,55.820764,49.058507,139535
5b5e6fa2-4a51-4c13-b18d-0f64af7d90df,63,2,10,1,1433,2008.0,2009.0,10.0,6289.7,1,2,2,4,421001.0,55.821952,49.146021,149206
40e26656-1e11-4358-9bad-6f2e1d7a37de,46,2,5,1,1579,1975.0,1975.0,5.0,4653.1,1,3,3,3,420095.0,55.830235,49.054815,145161
bd087e88-9cb5-4c95-81df-cf67adf9822d,54,2,5,3,1400,2018.0,2018.0,10.0,53883.6,1,3,2,6,420125.0,55.7914047,49.2473143,145304
dbcb977a-7799-4354-ba86-ef937a07c396,36,1,1,2,1498,1975.0,1974.0,9.0,10869.6,0,2,3,5,420110.0,55.75208,49.216341,150000
6b80267e-70cf-4bf8-ab36-e639fcd6531b,45,2,5,1,1729,1964.0,1964.0,5.0,4283.4,0,2,3,4,420057.0,55.838299,49.094215,145556
aba86be8-266e-4168-8958-3257ab95a683,38,1,7,2,1761,1997.0,1997.0,9.0,11933.2,0,2,3,6,420100.0,55.776517,49.224363,148148
98c7bceb-4acb-4be5-82cb-3ed844cd1f3d,76,3,6,2,1434,2006.0,2007.0,14.0,9544.8,0,2,3,3,420095.0,55.831919,49.054545,148000
4aeb6e99-4491-4ef2-ac55-fd329e68eece,38,1,2,1,1480,2018.0,2018.0,20.0,25549.5,4,3,2,2,420076.0,55.845027,48.907057,142667
8d38992e-c044-4749-96fa-a0e5b5e45a72,61,3,5,2,1608,1997.0,1997.0,10.0,11040.0,1,3,3,2,420030.0,55.797549,49.05927,147059
0ee13613-4841-4527-a6e0-fd7eaea22a8b,39,1,6,2,1373,2008.0,2009.0,10.0,8997.0,1,7,3,6,420100.0,55.785625,49.234855,150000
c35916c0-2bf2-43df-b934-adf525273b88,30,1,2,3,1433,1959.0,1959.0,5.0,5145.9,0,2,3,4,420057.0,55.843373,49.09673,150000
b55779e9-557f-418b-9318-4c1b8669f394,64,3,3,1,1396,1984.0,1984.0,9.0,26929.8,1,2,3,4,420132.0,55.840882,49.146811,144094
50c006e1-ce03-436e-b26e-54334a471ead,41,1,4,1,1400,2016.0,2016.0,5.0,3421.3,1,3,3,6,420125.0,55.807956,49.26458,143902
93d23b24-f810-46d8-9ffa-20e2a0ddef49,40,2,2,2,1789,1968.0,1968.0,5.0,5807.6,0,2,3,5,420059.0,55.767782,49.140622,147500
b6cde133-c1f3-48eb-98d2-1ee009726bcf,48,2,13,1,1622,2003.0,2003.0,16.0,6648.7,1,7,3,6,420100.0,55.790868,49.226132,141667
ceca845a-b7f5-4b52-b4b4-ee3d30979bef,43,2,5,1,1882,1966.0,1966.0,5.0,3391.8,1,7,3,2,420102.0,55.821178,49.057339,147196
38a7e0a6-9d3f-40d5-8918-dfebb2758e1c,17,1,9,3,1434,1986.0,1986.0,9.0,4686.8,1,3,2,2,420030.0,55.797994,49.049092,150000
746efe58-3646-4448-a0a0-bf14293a5af1,109,4,7,2,1518,2000.0,2002.0,10.0,10493.3,1,3,1,4,420124.0,55.8275067,49.12246389986993,149909
ddfd1c46-23dc-4d89-831b-c45a7c98fe18,46,2,3,1,1729,1967.0,1967.0,5.0,7480.6,1,3,3,2,420033.0,55.822119,49.042346,142857
