uuid,Короткий Адрес,Площадь,Кол-во Комнат,Этаж Квартиры,Ремонт,Экспозиция
4fc67269-77b6-4d90-bae1-7af9d879e527,"Ахмерова, 7",35,1,9,Евроремонт,1608
f2f6f512-06ae-4c53-b0cc-a427e6034adb,"Победы, 41",21,1,6,Косметический,1637
4ad8c3d2-d019-4865-8fa6-14d33642b1a7,"Шоссейная, 57",66,2,23,Без отделки,1853
8970a7b1-a44b-4e00-b1a0-8efda5950f1f,"Козина, 2",83,3,3,Нет информации,1547
9372a8dd-9441-4665-8a73-8ff85da15366,"Губкина, 12Б",53,2,18,Без отделки,1659
3371f4a0-e565-4ed6-aedc-ffec3199d5ac,"Волкова, 25",92,3,4,Косметический,1761
6157207f-aa91-4002-b216-3a88b4e63957,"Проезд Яраткан, 4В",32,1,6,Евроремонт,1910
b18ce6f1-5816-413b-9224-53316d204886,"Волкова, 12",38,1,6,Евроремонт,1679
1ce4bb1e-f749-411c-80b2-b4330e307cee,"Бондаренко, 28",41,1,5,Косметический,1761
a6be7733-5e80-4c37-a344-fc9f301b99f4,"Козина, 2",75,3,3,Евроремонт,1869
f1bc60d2-914a-4bcc-a8e8-8e97036ab30e,"Урманче, 4 К2",35,1,7,Евроремонт,1853
6b1d59c0-da0a-4fa5-9014-e50d0179a369,"Хакима, 5А",48,1,4,Евроремонт,1818
f2447cf8-08a9-4fc3-ab86-d4dc0cdf044a,"Камала, 39",36,1,3,Без отделки,1579
7aa28906-e349-4b06-b5b0-f4f7d62c74ef,"Тукая, 57",28,2,1,Косметический,1535
44d0c8d5-3584-411c-baaa-537133abb7b3,"Кутуя, 98",48,2,7,Без отделки,1789
643588aa-7cb8-4659-a7f5-a4bde8605c02,"Комсомольская, 1",102,3,3,Евроремонт,1789
4490afc0-ab5c-4c0b-a5cd-321bbf073f30,"Ахмерова, 5",34,1,10,Евроремонт,1636
5838cefc-7af8-4672-80f9-d53a26839553,"Бичурина, 13",39,1,5,Без отделки,1609
823c08a7-1d29-4b4d-8878-0653cebc036a,"Фучика, 30А",21,1,4,Без отделки,1817
a98ef6c3-0f47-4035-8043-00ea9432cccb,"Чистопольская, 86/10",56,2,4,Евроремонт,1729
baaeb6e5-b1cd-4420-b2a9-ef1b80a84a69,"Павлюхина, 106",18,1,1,Косметический,1816
469ecf8b-110a-4ed6-83fe-80e4084b63af,"Ершова, 62Г",34,1,6,Косметический,1680
b89af636-c04b-49c9-aac3-c75e469089e3,"Тазетдинова, 6",20,1,5,Без отделки,1789
96399c81-f58f-4114-80be-47b3eadd3da2,"Кутуя, 100",37,1,9,Евроремонт,1861
a0dc1e60-54f1-4ba7-815b-65e15512c8dd,"Фучика, 20",35,1,5,Без отделки,1609
0f63736a-15c1-4fe6-b2a7-070cd0bc426e,"Р.Гареева, 90 К1",54,2,7,Евроремонт,1840
02329ee3-606c-4dc4-aa98-bc171f8c691a,"Садыковой, 9",80,2,2,Нет информации,1654
d0013d9a-5207-4d6e-9915-ee7ff41a8e8c,"Шоссейная, 57",61,1,14,Без отделки,1731
0b628bd6-660a-4df7-8731-447e7aa936e0,"Оренбургский, 8Д",70,2,2,Евроремонт,1762
64788ad4-7219-4c77-89c7-1d2f525c9b04,"Спартаковская, 165",48,2,3,Евроремонт,1434
3f3a9579-1c9c-4abf-a37f-0990f2d3af45,"Такташа, 41",43,1,7,Евроремонт,1716
db3e75fd-cd8d-41ff-922e-31d8b0ecb671,"Гоголя, 18А",30,1,1,Евроремонт,1852
fd92890d-8d65-4a3a-9df9-9ad56d06cacf,"Козина, 9",38,1,7,Евроремонт,1609
f2f27909-f4f4-4a52-8cf7-4b474f68bc3b,"Роторная, 27В",40,1,5,Евроремонт,1805
45d26b4b-fb7e-4ae1-9224-f6611e417424,"Ямашева, 83",41,1,8,Евроремонт,1818
6ba39ae7-c824-4373-92a0-8ff787191724,"Ершова, 62Г",28,1,4,Евроремонт,1401
0222819d-c526-41e6-8444-9a58499badc2,"Ершова, 65",42,1,6,Без отделки,1910
9ab91f2e-8c70-4d48-b281-3575d9df981e,"Свобода Жилой Комплекс, С1",38,1,9,Без отделки,1434
e396198d-720d-406a-9b33-51ccacec7b48,"Проточная, 6",32,1,6,Евроремонт,1678
607808b0-bf9f-4012-b2a8-e6fa02f81b15,"Адоратского, 10",33,1,3,Евроремонт,1789
98ba466a-8670-436e-b57f-1d12f0371a98,"Ершова, 66Б",81,3,19,Без отделки,1608
0e80b07a-7bed-47fd-ba4e-661e566fb81f,"Садыковой, 10",50,2,3,Евроремонт,1910
66d14137-5ffe-4ba1-98aa-05e77a5ed89d,"Хакима, 40",98,3,12,Евроремонт,1731
91d4673e-bcf5-44e5-b7d8-4e8540e1dca7,"Аметьевская магистраль, 18 К1",30,1,10,Евроремонт,1729
29f879b2-50d7-4d40-8ff5-aebce025273f,"Ершова, 65В",65,2,9,Без отделки,1781
6358366b-e298-43a4-a193-bb47db2ed807,"Хайруллина, 5 К2",12,1,2,Евроремонт,1680
a9b36d7d-f56b-447e-b6da-b18fc5e0ce8d,"Назарбаева, 54",19,1,4,Косметический,1753
d2d99a0d-c380-421e-8c76-047762c7ebed,"Аметьевская магистраль, 4",31,1,7,Евроремонт,1752
cc586938-60de-4ff3-a3dc-f481d361c3a7,"Касимовых, 35",33,1,3,Без отделки,1609
382bf734-f05f-4ad2-9f6d-e98e53368b32,"Татарстан, 13",32,1,3,Косметический,1882
8f2f8267-1506-46c8-8cef-29a5321776b2,"Аббасова, 21А",26,1,16,Косметический,1616
80024926-5fc6-46a2-b36c-af21a443b4c0,"Волкова, 12",77,3,4,Евроремонт,1546
98d569d6-d5b1-4f62-916c-20f25b839275,"Козина, 2",30,1,9,Косметический,1547
d83917ab-7647-404e-82f2-292c768ee6a5,"Павлюхина, 110Г",17,1,1,Косметический,1373
6e8a9909-5335-4a8f-a716-f01f4755b641,"Восстания, 82Б",29,1,12,Евроремонт,1731
0f809341-6eff-4e09-b4ba-22b41f59fbf7,"Фучика, 143",16,1,1,Косметический,1911
5e24a09c-38b6-47d5-9cab-385cd5a76ec2,"Батталовых, 20 К2",34,1,5,Евроремонт,1702
bb137def-0fab-4f4e-bc0b-61c15277b153,"Чистопольская, 88",40,1,16,Без отделки,1434
b10bbb9b-c326-4987-88f0-23231d702c07,"Козина, 9",38,1,20,Евроремонт,1609
c3f0ee75-531c-46be-bfa0-9eebd51e49f6,"Ф.Амирхана, 4/2",53,2,5,Косметический,1637
e7a47c9f-4b39-4cb5-b346-105976d7d007,"Портовая, 37В К2",77,3,9,Евроремонт,1910
5556c73b-5b1e-4565-8aac-9f8daef3dcda,"Аметьевская магистраль, 16 К2",38,1,5,Евроремонт,1761
5db4057b-de18-4d44-a3d8-c6717a7e7c43,"Хакима, 50",41,1,10,Евроремонт,1434
cbc30d86-9de4-4ac8-b2c8-ecc7335293e4,"Гаврилова, 6",28,1,8,Без отделки,1729
cca1e6d2-70f4-4721-aa21-c3c871e0de52,"Сафьян, 8",42,1,3,Евроремонт,1761
18f80e8f-dc83-4ec1-870a-456e51a4a360,"Чистопольская, 20Б",56,1,2,Косметический,1817
39bdbfff-3e21-40d7-93d8-a5d39eab6760,"Галактионова, 12А",57,2,1,Косметический,1579
16380f65-d705-45a9-976f-8c633565da87,"Чистопольская, 71Б",50,2,2,Евроремонт,1911
85beb300-b49f-40f9-b48f-f859f743d893,"Полушкина, 6",46,1,3,Евроремонт,1850
61f6d986-2b6b-40dc-8fc6-872338b4bf2b,"Касимовых, 35",52,2,10,Евроремонт,1761
1514e91c-3b46-460e-9766-c4b48c434c54,"Хакима, 44",41,1,17,Евроремонт,1637
92a8202e-5c36-42f4-9c3f-fd538f6dc00d,"Островского, 31",100,3,2,Косметический,1435
853e97a6-c267-4312-81dd-c85b2cfd7eee,"Ботаническая, 20",13,1,3,Косметический,1910
4f8f0980-418c-4eb4-a009-bfccc0a1cfe6,"Шаляпина, 26",33,1,6,Без отделки,1578
e45342eb-2524-4367-93b6-6d2009120e40,"Зинина, 5",68,2,8,Евроремонт,1682
c48c736d-32ce-4951-bbcf-3fa6df8e243b,"Родины, 26Б",39,1,16,Евроремонт,1518
823451a7-d490-46f9-957a-5651b5815582,"Кутуя, 110",28,1,12,Косметический,1786
8a374dac-e444-4757-ab82-9633c1bb2595,"Лево-Булачная, 50А",30,1,3,Косметический,1742
13fe4e9e-9c74-4bb9-a37d-5428490faadb,"Лесгафта, 20",16,1,4,Евроремонт,1726
97552e83-4c8a-463c-b05f-72b5d80a7c97,"Четаева, 43А",39,1,18,Без отделки,1578
14246ec5-2706-48c3-aca4-48defe8c01c9,"Красная, 1Б",42,2,2,Евроремонт,1908
09775e2a-99d2-4d97-9678-36f994948b79,"Оренбургский, 8Д",70,2,2,Евроремонт,1680
f2fa9982-8f92-4a2a-a6fe-77167bc09363,"Ершова, 34/1",37,1,8,Евроремонт,1811
3e7ca9ad-b80d-45d6-b259-20f40431d7da,"Дзержинского, 6Б",42,1,4,Евроремонт,1882
97b25205-433c-48d3-bf46-5fd14035054e,"Достоевского, 66/17",95,3,5,Евроремонт,1882
770ae011-1709-457b-99d7-3e97702252c8,"Шахиди, 1/15",32,1,3,Евроремонт,1789
b0919dfc-1d58-409f-a2fc-8c78d5b84ed5,"Чистопольская, 40",39,1,6,Косметический,1667
7bf1d53a-6659-42cf-91e0-543ccded0b39,"Ахмерова, 5",39,1,3,Евроремонт,1680
f7d84bbd-b63d-4fba-8cc7-704ab0d79716,"Калинина, 60",102,3,15,Без отделки,1813
144381db-7117-4863-b86a-080d2911678e,"Назарбаева, 60",33,1,7,Косметический,1882
c5093717-e09a-41e2-97b1-71c48cc76f54,"Ахмерова, 3А",39,2,17,Евроремонт,1679
b9a09401-d1ed-4603-b9b9-91fff5bbcd72,"Садыковой, 25",41,1,2,Без отделки,1724
64e9ae4f-9833-4613-97b9-5c4cf900298c,"Портовая, 37",27,1,2,Без отделки,1609
33a2b658-715a-4da3-9d2c-5088eb6aff3c,"Бухарская, 32 К1",31,1,7,Косметический,1546
689c0400-848a-4a7f-89b2-49b552919241,"Ахтямова, 1 К1",33,1,6,Евроремонт,1479
eb4054d6-0ffe-4b6b-89f9-87478ac525ed,"Камалеева, 34Б",55,2,16,Евроремонт,1789
6a23faba-b31f-4121-9b3e-7c706fdf0af5,"Татарстан, 13",33,1,9,Косметический,1730
0fdfb400-8938-4fb0-81af-94772d886cb0,"Шаляпина, 32",70,3,6,Без отделки,1608
3c700883-c552-4985-be30-c912fb77ac7e,"Аметьевская магистраль, 16 К1",39,1,15,Евроремонт,1905
594204b3-e8d1-47d5-9084-a9312be2507e,"Лесгафта, 21",51,2,1,Евроремонт,1789
219ad27c-54cf-49ab-b89c-a1ba1ea22720,"Кариева, 4А",37,1,7,Евроремонт,1608
a1c6525e-9ea8-4524-a5d8-9b83af8de816,"Портовая, 37В К1",74,3,8,Без отделки,1853
45fa7cbc-d392-4454-a1c8-1c7ed6ba3264,"Хакима, 51",48,2,10,Нет информации,1546
42b07f74-77a6-4561-8d4b-69a7e5e68aa8,"Абсалямова, 13",92,3,5,Косметический,1878
3589c496-bc5d-4a8b-8af0-32a03409ce4f,"Сафиуллина, 20 К1",29,1,11,Без отделки,1498
f44fb2c4-cad6-4d20-ad6c-214c58a5af0e,"Шоссейная, 57",66,2,23,Без отделки,1546
d54eb524-5426-402c-8924-5c55ff6de096,"Ершова, 66А",39,1,11,Евроремонт,1730
7705b068-c1ca-4f80-a038-33fac9b7a3ca,"Фучика, 30А",34,2,4,Без отделки,1883
82a5190d-d147-4329-9f06-ce763f37944f,"Аметьевская магистраль, 16 К4",40,1,11,Евроремонт,1870
b00005e4-42c9-4518-a7cd-aaae1a53229c,"Проезд Яраткан, 6/15",34,1,7,Евроремонт,1829
de794767-792e-42d1-aeac-884b798c8d1b,"Волкова, 12",78,3,1,Евроремонт,1898
e98626b6-bd55-467e-9aa6-bdc18e2f4087,"Козина, 5",78,3,12,Евроремонт,1652
81734a3e-99f2-4aa5-984b-734530ad93cf,"Аметьевская магистраль, 18 К2",30,1,5,Без отделки,1804
296e8c03-b72d-4cd2-8e4b-9ffcbf3a8eb1,"Б.Галеева, 8А К2",29,1,3,Евроремонт,1479
c5a88f6b-1f59-41dd-a0f0-026cddb78491,"Чистопольская, 60",50,1,2,Евроремонт,1632
7a44e0fa-7225-480f-a863-bedb8d62425b,"Полушкина, 4",34,1,8,Нет информации,1546
8233bff5-39e1-4be8-bfcb-ea8f9c5f7953,"Красная, 54",49,2,1,Без отделки,1789
b349b098-4e71-49db-b624-bec3a13a972b,"Родины, 24Б",54,2,7,Евроремонт,1789
05cf87a0-d1df-4128-bbc2-77e1bc6c8845,"Портовая, 37 К2",54,2,9,Евроремонт,1780
f356d833-b159-41ef-8341-9c0ec344b194,"Аббасова, 21",27,1,16,Евроремонт,1910
acc45667-9960-4fc1-b332-1e6467ec3187,"Комсомольская, 1",60,2,4,Евроремонт,1789
86f800b2-b071-45cc-898e-1b2a98e5c307,"Маркса, 3",38,1,5,Без отделки,1911
dc1d4d86-565f-443c-a678-08b01530349b,"Волкова, 12",65,2,3,Без отделки,1373
7cf16420-6667-4812-9b49-5860dd555da5,"Мусина, 7",37,1,6,Евроремонт,1728
41ab47b4-5175-42ef-9d43-7f6ea758cfb6,"Серова, 50 К2",42,1,17,Евроремонт,1730
8bfaa83e-a9b9-474b-b373-8fff3557e8d8,"Адоратского, 2",72,2,4,Евроремонт,1852
6a6fd24c-4e08-4e96-a78f-51c1c60bce16,"Четаева, 43А",60,2,23,Без отделки,1633
4522b7d0-40ee-46ee-bd9c-fee7aac28f94,"Козина, 2",60,2,8,Косметический,1883
67e289dc-1441-49c1-92d1-14a2c64af26d,"Бухарская, 32 К1",37,1,15,Без отделки,1883
8061687a-aee1-4892-becb-890967a3981c,"Четаева, 10",66,2,3,Евроремонт,1883
05bac225-f6ac-4e13-a5ee-361cb4d0062b,"Оренбургский, 4Б",30,1,9,Косметический,1731
f8e18670-60c2-46b3-9a3a-6e5248c7a748,"Ершова, 62Г",37,1,7,Евроремонт,1789
e2e7ff40-c716-455d-82dd-e7e5ccb697da,"Курская, 23",83,3,6,Евроремонт,1729
ebc15cd8-6265-4479-993b-95cfd83ec0cf,"Ершова, 65Б/3",38,1,5,Евроремонт,1680
0fe2c4ec-e14b-4cfe-a295-291d4ef70f0a,"Коротченко, 2",44,2,6,Евроремонт,1535
6d9f12ff-3468-4367-814a-1714a40e76e3,"Дзержинского, 9/1",106,5,6,Евроремонт,1547
592554dd-a50b-4e68-adca-6046aed72e33,"Серова, 46",54,2,9,Евроремонт,1818
ffbc9b1e-4868-449f-b544-33bc3b1c2673,"Волкова, 12",68,3,2,Евроремонт,1498
75e5c54d-b88a-4d63-ab41-d9b59c46f95b,"Достоевского, 57",48,1,11,Евроремонт,1609
02936168-48dc-40d6-b141-27e5781cef5f,"Козина, 9",65,2,3,Без отделки,1546
e841c9ef-e8d3-4dfb-97d0-e2f4d79c8681,"Козина, 2",87,2,3,Евроремонт,1373
aecbf29d-db24-40cd-b45e-7b3a7139c95c,"Кутуя, 100",36,1,14,Без отделки,1729
9d25dc8f-cbd3-48ce-a170-e69f51e896d8,"Полушкина, 10/2",33,1,3,Без отделки,1897
d67ac9a1-1389-44fb-87a3-4cd5b15dfe7c,"Ершова, 62Д К2",36,1,7,Нет информации,1667
04ca174a-477a-4125-8568-f53e9c457eff,"Чистопольская, 64",36,1,4,Евроремонт,1608
9dc3b3e4-cab3-4ffa-9653-a9e6bd3c1e5f,"Чистопольская, 88",55,1,17,Без отделки,1546
d1deb60f-1b2b-4341-a1c6-529d017ae99d,"Четаева, 43А",57,2,13,Евроремонт,1818
3bc9648f-7c12-496c-b37a-bc3e21ad8449,"Козина, 2",50,1,7,Без отделки,1731
6d6100b0-444a-49f9-b992-b180ebdeeadb,"Козина, 2",68,3,6,Косметический,1535
5d79c0bb-8e0b-47f1-a051-a643f73b7c92,"Чистопольская, 32",39,2,2,Косметический,1680
ef1de901-6761-4eb6-91e3-07fead8ebb98,"Наджми, 22А",13,1,1,Нет информации,1685
d0b222c6-756c-47d8-b929-ed0720fef4ae,"Назарбаева, 54",20,1,6,Косметический,1910
be835db1-380c-4dea-8add-483c98530f18,"Чистопольская, 86/10",56,2,10,Евроремонт,1853
3685de77-9dbd-42ed-b0ed-27ab9d95ddf4,"Ахмерова, 5",39,1,3,Евроремонт,1789
0a5f3d64-ec50-4456-bd9e-699abe045f70,"Петербургская, 65А",87,3,16,Без отделки,1608
833e54c6-db81-428d-acc4-12b69d81a29d,"Лево-Булачная, 16",89,2,2,Без отделки,1911
b4800724-c5f4-412f-bce3-398e110e3858,"Козина, 9",38,1,20,Евроремонт,1853
9a833f3b-e83e-46c6-b504-50c183956936,"Фукса, 12",98,3,1,Евроремонт,1729
b958a1ff-fe47-4c13-acb5-69f5098700b0,"Оренбургский, 8Д",44,1,9,Евроремонт,1911
cbfc9bf3-ba13-4333-92c1-a319359f2ba6,"Павлюхина, 87",54,2,3,Косметический,1911
a7457e12-5882-4a7d-b64b-2bc99ac4fbed,"Волкова, 12",77,3,3,Евроремонт,1818
41e5d209-4e48-410a-acd9-cd244c2b5f67,"Сабан, 5Б",40,1,4,Евроремонт,1910
1e1d0d24-5c91-4b88-b949-16d21b3ccb2b,"Белинского, 27",19,3,2,Косметический,1498
d0d6143f-b5da-4440-a633-d49dc74abe72,"Право-Булачная, 47",100,4,4,Евроремонт,1518
7b2866da-e168-4778-9887-35f8a6053776,"Кутуя, 110Е",28,1,6,Без отделки,1609
9e00edf2-28fe-41c5-9644-040410232170,"Хакима, 52",41,1,4,Нет информации,1546
6721cbcb-c69c-4243-8af2-73518096909a,"Ершова, 62В К2",37,1,9,Евроремонт,1712
d2c7a0c6-87a0-46bd-b1bc-45232e5a18af,"Тэцевская, 4",33,1,6,Евроремонт,1547
08e56d67-1c35-4f26-aa9f-4efc32647b4b,"Бондаренко, 28",42,1,9,Без отделки,1911
41dfec43-b631-4ad3-a4b6-bc260c1ee485,"Касимовых, 35",57,2,18,Без отделки,1852
eb1dbfa0-3e26-496d-bfcb-24050e6b99bd,"Чистопольская, 88",55,1,9,Косметический,1911
097bb470-88ca-4af6-9796-acf09a24fd17,"Кутуя, 8",13,1,2,Евроремонт,1882
5148b77a-4e43-4e2d-a8f4-bf407cf272d9,"Хакима, 41",74,2,4,Евроремонт,1729
102da7c9-a968-4f1b-bacc-6dbed24da1a6,"Волкова, 12",70,3,5,Евроремонт,1547
80a4c861-8257-4c4d-8113-134266c40d9c,"Свобода Жилой Комплекс, С1",43,1,9,Без отделки,1546
c4ebb465-d991-4aac-95c3-f3c5a44dbe24,"Шоссейная, 57",72,3,16,Без отделки,1731
594fc9a7-90cb-4bfc-be5b-9fa614c7f183,"Козина, 2",62,3,11,Без отделки,1633
64002f19-f79f-4afa-90b6-6224286500e3,"Шаляпина, 26",34,1,6,Без отделки,1839
72f9f32a-9761-4f54-93a5-c1ba6a7e8104,"Ершова, 65Б/1",30,1,3,Евроремонт,1518
37b03ae0-bd04-41df-935e-051b4119924e,"Кутуя, 100",24,1,8,Без отделки,1718
c7e68235-fff1-4cfa-a068-637fcfdc26d4,"Касимовых, 35",34,1,2,Евроремонт,1902
f1ea44a0-46a8-4dc9-a766-a9d0dc609f47,"Дежнева, 4 К1",12,1,2,Косметический,1702
8f905d05-5d48-40d1-a078-04d4fd2a880f,"Товарищеская, 34",66,2,6,Евроремонт,1818
83dcb9e9-52fb-440b-8edd-3766163adc1e,"Проезд Яраткан, 4",52,2,5,Евроремонт,1790
35cb87f1-0fbf-4f0d-848f-f83127cd0530,"Жуковского, 28А",97,3,3,Косметический,1817
1baad0fc-4b21-492b-8cad-d7dd11a57705,"Достоевского, 44/6",32,1,2,Косметический,1579
3471dc07-b310-4307-aa08-8b47af3e084f,"Хайруллина, 5 К2",25,1,4,Евроремонт,1630
4b10046f-0e32-4267-80b4-54713733cb7e,"Чистопольская, 60",48,1,2,Косметический,1617
52f7102e-ba92-4c81-850c-d88a910b8f36,"Козина, 2",67,3,6,Без отделки,1731
f25e8ae4-c56b-4e60-8d63-1949a5b951a0,"Космодемьянской, 17",67,1,5,Косметический,1534
caa15542-1242-462f-9810-ed30430e3641,"Назарбаева, 60",33,1,7,Косметический,1817
caa1a6b2-fea2-4733-b3f7-9b26088eefaa,"Козина, 2",74,3,10,Без отделки,1373
c337a806-f843-4ce8-8b10-9c9f41ce6b4d,"Чистопольская, 29",33,1,1,Евроремонт,1761
f9d974ea-a2d3-405c-8488-001e214a5540,"Комсомольская, 2",72,3,17,Нет информации,1579
cc88807c-33f6-4895-8ae6-dd6829e37765,"Ахтямова, 1 К1",37,1,4,Без отделки,1680
d02f37f9-4f0c-4efa-b86e-f3d0875aca7e,"Аметьевская магистраль, 18 К2",27,1,16,Евроремонт,1609
